symbol,price,timestamp
MANAETH,0.00015970,2025-05-07 01:49:32.861318+00:00
BCDBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
BCDETH,0.00000000,2025-05-07 01:49:32.861318+00:00
DGDBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
DGDETH,0.00000000,2025-05-07 01:49:32.861318+00:00
IOTABNB,0.00071700,2025-05-07 01:49:32.861318+00:00
ADXBTC,0.00000100,2025-05-07 01:49:32.861318+00:00
ADXETH,0.00005312,2025-05-07 01:49:32.861318+00:00
ADXBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
ADABTC,0.00000704,2025-05-07 01:49:32.861318+00:00
ADAETH,0.00037230,2025-05-07 01:49:32.861318+00:00
PPTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
PPTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
CMTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
CMTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
CMTBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
XLMBTC,0.00000271,2025-05-07 01:49:32.861318+00:00
XLMETH,0.00014334,2025-05-07 01:49:32.861318+00:00
XLMBNB,0.00030360,2025-05-07 01:49:32.861318+00:00
CNDBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
CNDETH,0.00000000,2025-05-07 01:49:32.861318+00:00
CNDBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
LENDBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
LENDETH,0.00000000,2025-05-07 01:49:32.861318+00:00
WABIBTC,0.00000030,2025-05-07 01:49:32.861318+00:00
WABIETH,0.00000000,2025-05-07 01:49:32.861318+00:00
WABIBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
LTCETH,0.04986000,2025-05-07 01:49:32.861318+00:00
LTCUSDT,91.70000000,2025-05-07 01:49:32.861318+00:00
LTCBNB,0.15190000,2025-05-07 01:49:32.861318+00:00
TNBBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
TNBETH,0.00000000,2025-05-07 01:49:32.861318+00:00
WAVESBTC,0.00001626,2025-05-07 01:49:32.861318+00:00
WAVESETH,0.00029800,2025-05-07 01:49:32.861318+00:00
WAVESBNB,0.00513000,2025-05-07 01:49:32.861318+00:00
GTOBTC,0.00000077,2025-05-07 01:49:32.861318+00:00
GTOETH,0.00000000,2025-05-07 01:49:32.861318+00:00
GTOBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
ICXBTC,0.00000103,2025-05-07 01:49:32.861318+00:00
ICXETH,0.00011790,2025-05-07 01:49:32.861318+00:00
ICXBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
OSTBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
OSTETH,0.00000000,2025-05-07 01:49:32.861318+00:00
OSTBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
ELFBTC,0.00000274,2025-05-07 01:49:32.861318+00:00
ELFETH,0.00014330,2025-05-07 01:49:32.861318+00:00
AIONBTC,0.00000139,2025-05-07 01:49:32.861318+00:00
AIONETH,0.00000000,2025-05-07 01:49:32.861318+00:00
AIONBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
NEBLBTC,0.00001200,2025-05-07 01:49:32.861318+00:00
NEBLBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
BRDBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
BRDETH,0.00000000,2025-05-07 01:49:32.861318+00:00
BRDBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
MCOBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
EDOBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
EDOETH,0.00000000,2025-05-07 01:49:32.861318+00:00
WINGSBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
WINGSETH,0.00000000,2025-05-07 01:49:32.861318+00:00
NAVBTC,0.00000000,2025-05-07 01:49:32.861318+00:00
NAVETH,0.00000000,2025-05-07 01:49:32.861318+00:00
NAVBNB,0.00000000,2025-05-07 01:49:32.861318+00:00
