symbol,price,timestamp
MITHBTC,0.00000080,2025-04-29 02:02:03.225999
MITHBNB,0.00004410,2025-04-29 02:02:03.225999
BCHABCBTC,0.00000000,2025-04-29 02:02:03.225999
BCHSVBTC,0.00000000,2025-04-29 02:02:03.225999
BCHABCUSDT,0.00000000,2025-04-29 02:02:03.225999
BCHSVUSDT,0.00000000,2025-04-29 02:02:03.225999
BNBPAX,0.00000000,2025-04-29 02:02:03.225999
BTCPAX,0.00000000,2025-04-29 02:02:03.225999
ETHPAX,0.00000000,2025-04-29 02:02:03.225999
XRPPAX,0.00000000,2025-04-29 02:02:03.225999
EOSPAX,0.00000000,2025-04-29 02:02:03.225999
XLMPAX,0.00000000,2025-04-29 02:02:03.225999
RENBTC,0.00000043,2025-04-29 02:02:03.225999
RENBNB,0.00000000,2025-04-29 02:02:03.225999
BNBTUSD,607.38000000,2025-04-29 02:02:03.225999
XRPTUSD,2.30440000,2025-04-29 02:02:03.225999
EOSTUSD,0.00000000,2025-04-29 02:02:03.225999
XLMTUSD,0.00000000,2025-04-29 02:02:03.225999
BNBUSDC,605.58000000,2025-04-29 02:02:03.225999
BTCUSDC,94829.99000000,2025-04-29 02:02:03.225999
ETHUSDC,1796.02000000,2025-04-29 02:02:03.225999
XRPUSDC,2.30050000,2025-04-29 02:02:03.225999
EOSUSDC,0.68590000,2025-04-29 02:02:03.225999
XLMUSDC,0.28340000,2025-04-29 02:02:03.225999
USDCUSDT,0.99970000,2025-04-29 02:02:03.225999
ADATUSD,0.38470000,2025-04-29 02:02:03.225999
TRXTUSD,0.05986000,2025-04-29 02:02:03.225999
NEOTUSD,0.00000000,2025-04-29 02:02:03.225999
TRXXRP,0.10750000,2025-04-29 02:02:03.225999
XZCXRP,0.00000000,2025-04-29 02:02:03.225999
PAXTUSD,0.00000000,2025-04-29 02:02:03.225999
USDCTUSD,0.00000000,2025-04-29 02:02:03.225999
USDCPAX,0.00000000,2025-04-29 02:02:03.225999
LINKUSDT,15.07000000,2025-04-29 02:02:03.225999
LINKTUSD,14.42300000,2025-04-29 02:02:03.225999
LINKPAX,0.00000000,2025-04-29 02:02:03.225999
LINKUSDC,15.07000000,2025-04-29 02:02:03.225999
WAVESUSDT,1.07600000,2025-04-29 02:02:03.225999
WAVESTUSD,0.00000000,2025-04-29 02:02:03.225999
WAVESPAX,0.00000000,2025-04-29 02:02:03.225999
WAVESUSDC,0.00000000,2025-04-29 02:02:03.225999
BCHABCTUSD,0.00000000,2025-04-29 02:02:03.225999
BCHABCPAX,0.00000000,2025-04-29 02:02:03.225999
BCHABCUSDC,0.00000000,2025-04-29 02:02:03.225999
BCHSVTUSD,0.00000000,2025-04-29 02:02:03.225999
BCHSVPAX,0.00000000,2025-04-29 02:02:03.225999
BCHSVUSDC,0.00000000,2025-04-29 02:02:03.225999
LTCTUSD,83.07000000,2025-04-29 02:02:03.225999
LTCPAX,0.00000000,2025-04-29 02:02:03.225999
LTCUSDC,86.42000000,2025-04-29 02:02:03.225999
TRXPAX,0.00000000,2025-04-29 02:02:03.225999
TRXUSDC,0.24830000,2025-04-29 02:02:03.225999
BTTBTC,0.00000000,2025-04-29 02:02:03.225999
BTTBNB,0.00000000,2025-04-29 02:02:03.225999
BTTUSDT,0.00000000,2025-04-29 02:02:03.225999
BNBUSDS,0.00000000,2025-04-29 02:02:03.225999
BTCUSDS,0.00000000,2025-04-29 02:02:03.225999
USDSUSDT,0.00000000,2025-04-29 02:02:03.225999
USDSPAX,0.00000000,2025-04-29 02:02:03.225999
USDSTUSD,0.00000000,2025-04-29 02:02:03.225999
USDSUSDC,0.00000000,2025-04-29 02:02:03.225999
BTTPAX,0.00000000,2025-04-29 02:02:03.225999
BTTTUSD,0.00000000,2025-04-29 02:02:03.225999
BTTUSDC,0.00000000,2025-04-29 02:02:03.225999
ONGBNB,0.00000000,2025-04-29 02:02:03.225999
ONGBTC,0.00000223,2025-04-29 02:02:03.225999
ONGUSDT,0.21170000,2025-04-29 02:02:03.225999
HOTBNB,0.00000000,2025-04-29 02:02:03.225999
HOTUSDT,0.00107500,2025-04-29 02:02:03.225999
ZILUSDT,0.01311000,2025-04-29 02:02:03.225999
ZRXBNB,0.00000000,2025-04-29 02:02:03.225999
